tracking_id,E14J B1,,,,,
3110043O21Rik,4.35017,,,,,
3110045C21Rik,0,,,,,
3110047P20Rik,0,,,,,
3110052M02Rik,0.386393,,,,,
3110056K07Rik,2.50313,,,,,
3110057O12Rik,1.16708,,,,,
3110062M04Rik,1.31189,,,,,
3110070M22Rik,0,,,,,
3110079O15Rik,0.14872,,,,,
3110082I17Rik,50.4789,,,,,
3110082J24Rik,0,,,,,
3110099E03Rik,0,,,,,
3200001D21Rik,0.182215,,,,,
3230401D17Rik,17.0885,,,,,
3300002I08Rik,1.93252,,,,,
3300005D01Rik,0,,,,,
3425401B19Rik,0,,,,,
3632451O06Rik,2.85811,,,,,
3632454L22Rik,0.0114165,,,,,
3830403N18Rik,0.0931085,,,,,
3830406C13Rik,1.4641,,,,,
3830408C21Rik,0.335578,,,,,
3830417A13Rik,0.734635,,,,,
3930402G23Rik,0.0429829,,,,,
4430402I18Rik,0,,,,,
4632415K11Rik,3.00436,,,,,
4632415L05Rik,1.93851,,,,,
4632427E13Rik,0.901776,,,,,
4632428C04Rik,0.0170315,,,,,
4632428N05Rik,0.212039,,,,,
4632434I11Rik,10.7099,,,,,
4732415M23Rik,0.609388,,,,,
4732416N19Rik,0,,,,,
4732456N10Rik,0,,,,,
4732471J01Rik,0,,,,,
4732490B19Rik,0,,,,,
4732491K20Rik,0.0892371,,,,,
4831440E17Rik,0.025383,,,,,
4833403I15Rik,0.0125576,,,,,
4833412C05Rik,0,,,,,
4833417C18Rik,1.19099,,,,,
4833418N02Rik,0.0285982,,,,,
4833419F23Rik,0,,,,,
4833420G17Rik,6.90896,,,,,
4833422C13Rik,0,,,,,
4833423E24Rik,0,,,,,
4833424O15Rik,0,,,,,
4833427F10Rik,0,,,,,
4833427G06Rik,0.0666609,,,,,
4833428L15Rik,0.0359704,,,,,
4833439L19Rik,37.5739,,,,,
4921501E09Rik,0,,,,,
4921504E06Rik,0,,,,,
4921506M07Rik,0,,,,,
4921507L20Rik,0,,,,,
4921507P07Rik,0.266766,,,,,
4921508A21Rik,0,,,,,
4921508D12Rik,0,,,,,
4921509C19Rik,0.0152831,,,,,
4921509O07Rik,0,,,,,
4921511C10Rik,0,,,,,
4921511C20Rik,0.0270438,,,,,
4921511H03Rik,0,,,,,
4921511I17Rik,0,,,,,
4921511M17Rik,0,,,,,
4921513I03Rik,0.131636,,,,,
4921515E04Rik,0,,,,,
4921517D22Rik,0.0128872,,,,,
4921524J17Rik,16.5185,,,,,
4921524L21Rik,0,,,,,
4921525B02Rik,0,,,,,
4921525O09Rik,0.0617022,,,,,
4921530D09Rik,0.0249227,,,,,
4921530L18Rik,0.127694,,,,,
4921530L21Rik,0,,,,,
4921531C22Rik,0.534711,,,,,
4921531P14Rik,0,,,,,
4921533I20Rik,0,,,,,
4921536K21Rik,0.2824,,,,,
4921539E11Rik,0,,,,,
4922501C03Rik,2.39347,,,,,
4922501L14Rik,0,,,,,
4922502D21Rik,0,,,,,
4922502H24Rik,0,,,,,
4922502N22Rik,0,,,,,
4922505E12Rik,0,,,,,
4930401C15Rik,0,,,,,
4930401O10Rik,0,,,,,
4930401O12Rik,0,,,,,
4930402F06Rik,0,,,,,
4930402F11Rik,0,,,,,
4930402H24Rik,1.2357,,,,,
4930402K13Rik,0,,,,,
4930404A05Rik,0,,,,,
4930404A10Rik,0,,,,,
4930404H11Rik,0,,,,,
4930404I05Rik,0,,,,,
4930404N11Rik,5.04435,,,,,
4930405A10Rik,0,,,,,
4930405A21Rik,0.864587,,,,,
4930405D11Rik,0,,,,,
4930405J17Rik,0,,,,,
4930405P13Rik,0,,,,,
4930406D18Rik,0,,,,,
4930407I10Rik,0,,,,,
4930408F14Rik,0.0468426,,,,,
4930412B13Rik,0,,,,,
4930412C18Rik,0.0100536,,,,,
4930412O13Rik,0.00986995,,,,,
4930413E15Rik,0,,,,,
4930413F20Rik,0,,,,,
4930413G21Rik,6.61763,,,,,
4930413M19Rik,0,,,,,
4930414L22Rik,0,,,,,
4930414N06Rik,0,,,,,
4930415F15Rik,0,,,,,
4930415L06Rik,0,,,,,
4930415O20Rik,0.105549,,,,,
4930417O13Rik,0,,,,,
4930417O22Rik,0,,,,,
4930419G24Rik,0,,,,,
4930422G04Rik,3.17319,,,,,
4930423M02Rik,0,,,,,
4930425K10Rik,0,,,,,
4930425O10Rik,0.0312447,,,,,
4930426D05Rik,0.0535135,,,,,
4930426L09Rik,0,,,,,
4930427A07Rik,11.174,,,,,
4930428D18Rik,0,,,,,
4930428E07Rik,0,,,,,
4930428G15Rik,0,,,,,
4930428O21Rik,0,,,,,
4930429B21Rik,0,,,,,
4930429D17Rik,0,,,,,
4930429F11Rik,0,,,,,
4930429F24Rik,0,,,,,
4930430A15Rik,0.0231952,,,,,
4930430D24Rik,0,,,,,
4930430F08Rik,7.41732,,,,,
4930430F21Rik,0,,,,,
4930430J02Rik,0,,,,,
4930431F12Rik,0,,,,,
4930431P03Rik,0,,,,,
4930432J09Rik,0,,,,,
4930432K09Rik,0,,,,,
4930432K21Rik,1.40386,,,,,
4930432M17Rik,0,,,,,
4930433B08Rik,0,,,,,
4930433I11Rik,0,,,,,
4930433N12Rik,0.193216,,,,,
4930434J06Rik,0,,,,,
4930435E12Rik,0.0325912,,,,,
4930438E09Rik,0,,,,,
4930440C22Rik,0,,,,,
4930441J16Rik,0,,,,,
4930441O14Rik,0,,,,,
4930442J19Rik,0.0300528,,,,,
4930442L01Rik,0,,,,,
4930443O20Rik,0,,,,,
4930444A02Rik,3.30976,,,,,
4930444F02Rik,0.0158666,,,,,
4930444G20Rik,0.0604734,,,,,
4930444M15Rik,1.04297,,,,,
4930444P10Rik,0,,,,,
4930447A16Rik,0,,,,,
4930447C04Rik,6.31549,,,,,
4930447J18Rik,0,,,,,
4930447K03Rik,0.0458209,,,,,
4930447N08Rik,0,,,,,
4930448C13Rik,0,,,,,
4930448F12Rik,0,,,,,
4930448H16Rik,0,,,,,
4930448I06Rik,0,,,,,
4930448I18Rik,0,,,,,
4930448K20Rik,0,,,,,
4930449E01Rik,0,,,,,
4930449E18Rik,0,,,,,
4930449I24Rik,0,,,,,
4930451C15Rik,0.0196208,,,,,
4930451G09Rik,0.0720751,,,,,
4930451I11Rik,0,,,,,
4930452A19Rik,0,,,,,
4930452B06Rik,2.05185,,,,,
4930452G13Rik,0,,,,,
4930452N14Rik,0,,,,,
4930453H23Rik,0.325282,,,,,
4930453L07Rik,0,,,,,
4930453N24Rik,36.5935,,,,,
4930455B14Rik,0.0850464,,,,,
4930455C13Rik,0,,,,,
4930455D15Rik,0,,,,,
4930455F16Rik,0,,,,,
4930455F23Rik,4.0989,,,,,
4930455H04Rik,0,,,,,
4930455J16Rik,0,,,,,
4930456L15Rik,0,,,,,
4930459L07Rik,0,,,,,
4930461G14Rik,4.16294,,,,,
4930465A12Rik,0,,,,,
4930465K10Rik,1.11191,,,,,
4930465M20Rik,0,,,,,
4930467D21Rik,0.0135668,,,,,
4930467E23Rik,0.0083926,,,,,
4930467K11Rik,0,,,,,
4930468A15Rik,0.0475494,,,,,
4930469G21Rik,0,,,,,
4930470H14Rik,0.0247758,,,,,
4930470P17Rik,0,,,,,
4930471C04Rik,0,,,,,
4930471G03Rik,0,,,,,
4930471I20Rik,0,,,,,
4930471M09Rik,0,,,,,
4930473A02Rik,0,,,,,
4930473O22Rik,0,,,,,
4930474G06Rik,0,,,,,
4930474H20Rik,0,,,,,
4930474M22Rik,0,,,,,
4930474N05Rik,0,,,,,
4930474N09Rik,0,,,,,
4930478L05Rik,0.0226127,,,,,
4930478P22Rik,0,,,,,
4930479D17Rik,0,,,,,
4930479M11Rik,0.738692,,,,,
4930480E11Rik,0,,,,,
4930480G23Rik,0,,,,,
4930480K15Rik,0,,,,,
4930480M12Rik,0,,,,,
4930481A15Rik,0,,,,,
4930483J18Rik,0,,,,,
4930483K19Rik,0,,,,,
4930483O08Rik,0,,,,,
4930486F22Rik,0,,,,,
4930486I03Rik,0,,,,,
4930486L24Rik,1.1358,,,,,
4930487D11Rik,0,,,,,
4930487H11Rik,0,,,,,
4930488B22Rik,0,,,,,
4930488L21Rik,0,,,,,
4930500F04Rik,0,,,,,
4930500J02Rik,19.206,,,,,
4930500L23Rik,0,,,,,
4930502A04Rik,0,,,,,
4930502E09Rik,0,,,,,
4930502E18Rik,0.303954,,,,,
4930503B20Rik,0,,,,,
4930503E14Rik,0.209834,,,,,
4930503E24Rik,8.2836,,,,,
4930503H13Rik,0,,,,,
4930503L19Rik,6.93388,,,,,
4930503O07Rik,0,,,,,
4930504O13Rik,0,,,,,
4930505A04Rik,0.210881,,,,,
4930505G20Rik,0,,,,,
4930506C21Rik,0,,,,,
4930506M07Rik,0.556487,,,,,
4930507D05Rik,0,,,,,
4930509E16Rik,0.615328,,,,,
4930509J09Rik,0,,,,,
4930509K18Rik,0,,,,,
4930511A02Rik,0,,,,,
4930511E03Rik,0,,,,,
4930511M06Rik,0,,,,,
4930511M11Rik,0,,,,,
4930512B01Rik,0,,,,,
4930513D17Rik,0,,,,,
4930513N10Rik,0,,,,,
4930513O06Rik,0,,,,,
4930515B02Rik,0,,,,,
4930515G01Rik,0.144985,,,,,
4930515G16Rik,0.146417,,,,,
4930515L03Rik,0,,,,,
4930515L19Rik,0,,,,,
4930517E11Rik,0,,,,,
4930518P08Rik,0,,,,,
4930519D14Rik,0,,,,,
4930519F09Rik,2.30461,,,,,
4930519F16Rik,0.90761,,,,,
4930519F24Rik,0,,,,,
4930519G04Rik,0.0412536,,,,,
4930519H02Rik,0,,,,,
4930520O04Rik,0.149869,,,,,
4930520P13Rik,0,,,,,
4930521E06Rik,0,,,,,
4930522H14Rik,0,,,,,
4930522O17Rik,0,,,,,
4930523C07Rik,0.0533241,,,,,
4930523O13Rik,0,,,,,
4930524B15Rik,0.388667,,,,,
4930524C18Rik,0,,,,,
4930524L23Rik,0,,,,,
4930524N10Rik,0,,,,,
4930524O05Rik,0,,,,,
4930524O08Rik,0,,,,,
4930525D18Rik,0,,,,,
4930525G20Rik,0.122453,,,,,
4930525M21Rik,0,,,,,
4930526D03Rik,0,,,,,
4930526I15Rik,5.33624,,,,,
4930526L06Rik,3.53812,,,,,
4930527F14Rik,0.0718542,,,,,
4930527G23Rik,0,,,,,
4930528A17Rik,0,,,,,
4930528D03Rik,0.0733359,,,,,
4930528P14Rik,0,,,,,
4930529C04Rik,0.999049,,,,,
4930529F24Rik,0,,,,,
4930529K09Rik,0,,,,,
4930529L06Rik,0,,,,,
4930529M08Rik,0.139715,,,,,
4930533B01Rik,0,,,,,
4930533P14Rik,0,,,,,
4930538K18Rik,0.0291718,,,,,
4930539C22Rik,0,,,,,
4930539E08Rik,0.905215,,,,,
4930539J05Rik,39.208,,,,,
4930539M17Rik,0.0590605,,,,,
4930539N22Rik,0,,,,,
4930540M03Rik,0,,,,,
4930542C21Rik,0,,,,,
4930542D17Rik,0,,,,,
4930542H20Rik,0,,,,,
4930543E12Rik,0,,,,,
4930544D05Rik,0,,,,,
4930544G11Rik,0,,,,,
4930544M13Rik,0,,,,,
4930545E07Rik,0,,,,,
4930545H06Rik,0,,,,,
4930545L23Rik,0,,,,,
4930546C10Rik,0,,,,,
4930546K05Rik,0,,,,,
4930547C10Rik,0.0344823,,,,,
4930547E08Rik,0.226933,,,,,
4930547E14Rik,0,,,,,
4930548G14Rik,0,,,,,
4930548H24Rik,8.74597,,,,,
4930548J01Rik,0,,,,,
4930548K13Rik,0,,,,,
4930549C01Rik,0,,,,,
4930549G23Rik,0,,,,,
4930550C14Rik,0.257175,,,,,
4930550L24Rik,0,,,,,
4930552N02Rik,0,,,,,
4930552P12Rik,0.0165254,,,,,
4930553E22Rik,0,,,,,
4930554C24Rik,0,,,,,
4930555B11Rik,0,,,,,
4930555G01Rik,0.140203,,,,,
4930556C24Rik,0,,,,,
4930556G01Rik,0,,,,,
4930556J02Rik,0,,,,,
4930556M19Rik,0.358477,,,,,
4930556N09Rik,0,,,,,
4930557A04Rik,0,,,,,
4930557J02Rik,0,,,,,
4930558C23Rik,0.0718542,,,,,
4930558G05Rik,0,,,,,
4930558J18Rik,1.16872,,,,,
4930558K02Rik,0,,,,,
4930562C15Rik,0,,,,,
4930562F07Rik,0,,,,,
4930563D23Rik,0.0153016,,,,,
4930563E18Rik,0,,,,,
4930563E22Rik,0,,,,,
4930563F08Rik,0,,,,,
4930563M20Rik,0,,,,,
4930564B18Rik,0,,,,,
4930564C03Rik,0,,,,,
4930564D02Rik,0,,,,,
4930564G21Rik,0,,,,,
4930564K09Rik,0,,,,,
4930565D16Rik,0,,,,,
4930565N06Rik,0.0513721,,,,,
4930567H12Rik,0,,,,,
4930567H17Rik,0,,,,,
4930567J20Rik,0,,,,,
4930567K20Rik,0,,,,,
4930568D16Rik,0,,,,,
4930568E12Rik,0,,,,,
4930568G15Rik,0,,,,,
4930568K20Rik,0,,,,,
4930570G19Rik,0.0259334,,,,,
4930571K23Rik,0,,,,,
4930572K03Rik,0,,,,,
4930572O03Rik,0.0611013,,,,,
4930572O13Rik,0,,,,,
4930573O16Rik,0,,,,,
4930577N17Rik,1.99678,,,,,
4930578C19Rik,0,,,,,
4930578E11Rik,0,,,,,
4930578I06Rik,0,,,,,
4930578M01Rik,0.108155,,,,,
4930578N18Rik,0,,,,,
4930579F01Rik,0.326145,,,,,
4930579G18Rik,0,,,,,
4930579G24Rik,4.87369,,,,,
4930579K19Rik,0.120139,,,,,
4930581F22Rik,0,,,,,
4930583K01Rik,0,,,,,
4930583P06Rik,0,,,,,
4930584F24Rik,0.0385757,,,,,
4930590J08Rik,0,,,,,
4930590L20Rik,0,,,,,
4930591A17Rik,1.00405,,,,,
4930592A05Rik,0,,,,,
4930592I03Rik,0,,,,,
4930593A02Rik,0,,,,,
4930593C16Rik,0,,,,,
4930594C11Rik,1.30637,,,,,
4930595M18Rik,0.0155151,,,,,
4930596D02Rik,0,,,,,
4930596M17Rik,0,,,,,
4930597G03Rik,0,,,,,
4930598F16Rik,0,,,,,
4930599N23Rik,0,,,,,
4931402G19Rik,0,,,,,
4931403E22Rik,0,,,,,
4931403G20Rik,0,,,,,
4931406B18Rik,0,,,,,
4931406C07Rik,0,,,,,
4931406H21Rik,0,,,,,
4931406P16Rik,10.5436,,,,,
4931408C20Rik,0,,,,,
4931408D14Rik,0.0132623,,,,,
4931409K22Rik,0,,,,,
4931414P19Rik,3.8017,,,,,
4931417E11Rik,0,,,,,
4931417G12Rik,0.887612,,,,,
4931419H13Rik,0,,,,,
4931420L22Rik,0,,,,,
4931423N10Rik,0,,,,,
4931428F04Rik,2.4912,,,,,
4931428L18Rik,0,,,,,
4931429I11Rik,0.0396618,,,,,
4931429L15Rik,0,,,,,
4931429P17Rik,0,,,,,
4931430N09Rik,0,,,,,
4931431B13Rik,0,,,,,
4931431C16Rik,0,,,,,
4931431F19Rik,0,,,,,
4931440F15Rik,0.684448,,,,,
4931440J10Rik,0,,,,,
4931440L10Rik,0.492262,,,,,
4931440P22Rik,0,,,,,
4932411E22Rik,0,,,,,
4932411N23Rik,0.0220733,,,,,
4932412D23Rik,0,,,,,
4932412D23Rik,0.0582168,,,,,
4932413F04Rik,0,,,,,
4932414J04Rik,0,,,,,
4932414N04Rik,0,,,,,
4932415G12Rik,0.0481434,,,,,
4932415M13Rik,0,,,,,
4932416H05Rik,0,,,,,
4932416K20Rik,0,,,,,
4932418E24Rik,0.051461,,,,,
4932429P05Rik,0.0393181,,,,,
4932435O22Rik,0,,,,,
4932438A13Rik,2.68013,,,,,
4932438H23Rik,0,,,,,
4932441J04Rik,0,,,,,
4932443I19Rik,0,,,,,
4932702P03Rik,0,,,,,
4933400A11Rik,0,,,,,
4933400B14Rik,0,,,,,
4933400C23Rik,0,,,,,
4933400F21Rik,0.0111112,,,,,
4933400L20Rik,0,,,,,
4933401B06Rik,0,,,,,
4933401D09Rik,0,,,,,
4933401H06Rik,0,,,,,
4933401P06Rik,0.0294673,,,,,
4933402C06Rik,0,,,,,
4933402D24Rik,0.0244237,,,,,
4933402E13Rik,1.52351,,,,,
4933402J07Rik,0,,,,,
4933402J10Rik,0,,,,,
4933402J15Rik,0,,,,,
4933402N03Rik,0,,,,,
4933402N22Rik,0,,,,,
4933402P03Rik,0,,,,,
4933403G14Rik,2.50189,,,,,
4933403O08Rik,0.0864484,,,,,
4933404G15Rik,0,,,,,
4933404K08Rik,0,,,,,
4933404O12Rik,9.13633,,,,,
4933405D12Rik,0.0674937,,,,,
4933405E24Rik,0,,,,,
4933405L10Rik,0.0825403,,,,,
4933405O20Rik,0,,,,,
4933406C10Rik,0,,,,,
4933406D12Rik,0,,,,,
4933406F09Rik,0,,,,,
4933406G16Rik,0,,,,,
4933406I18Rik,0,,,,,
4933406J08Rik,1.05301,,,,,
4933406J10Rik,0,,,,,
4933406K04Rik,0,,,,,
4933406M09Rik,0.0968194,,,,,
4933407E24Rik,0,,,,,
4933407G14Rik,0,,,,,
4933407I05Rik,0,,,,,
4933407K13Rik,0.594381,,,,,
4933407L21Rik,0,,,,,
4933408B17Rik,0.10532,,,,,
4933408J17Rik,0,,,,,
4933408N05Rik,0,,,,,
4933409G03Rik,0,,,,,
4933409K07Rik,0,,,,,
4933409K07Rik,0.00712935,,,,,
4933409K07Rik,0.0114842,,,,,
4933409K07Rik,0.0114842,,,,,
4933411E08Rik,0.0252725,,,,,
4933411G06Rik,0,,,,,
4933411G11Rik,0.126031,,,,,
4933411K16Rik,0.0633797,,,,,
4933411K20Rik,3.47889,,,,,
4933412E12Rik,1.18924,,,,,
4933412E24Rik,0,,,,,
4933412O06Rik,0,,,,,
4933413G19Rik,0,,,,,
4933413J09Rik,0.0118941,,,,,
4933413L06Rik,0,,,,,
4933415F23Rik,0,,,,,
4933416C03Rik,0.0739189,,,,,
4933416E03Rik,0,,,,,
4933416I08Rik,0,,,,,
4933416M06Rik,0,,,,,
4933416M07Rik,0,,,,,
4933417A18Rik,0,,,,,
4933417D19Rik,0,,,,,
4933417E11Rik,0,,,,,
4933417G07Rik,1.35542,,,,,
4933417O13Rik,0,,,,,
4933421I07Rik,0,,,,,
4933421O10Rik,0.114203,,,,,
4933422A05Rik,0.0987953,,,,,
4933422H20Rik,0.131584,,,,,
4933424G05Rik,0,,,,,
4933424G06Rik,0,,,,,
4933425B07Rik,0,,,,,
4933425H06Rik,0,,,,,
4933425L06Rik,0,,,,,
4933426D04Rik,0,,,,,
4933426M11Rik,14.5681,,,,,
4933427D06Rik,0.454412,,,,,
4933427D14Rik,1.95295,,,,,
4933427E11Rik,0,,,,,
4933427E13Rik,0,,,,,
4933427G17Rik,0,,,,,
4933427I22Rik,0,,,,,
4933428C19Rik,0.0619639,,,,,
4933429K18Rik,0.0468426,,,,,
4933429O19Rik,0,,,,,
4933430H16Rik,0,,,,,
4933430I17Rik,0.216046,,,,,
4933430M04Rik,0,,,,,
4933430N04Rik,0,,,,,
4933431E20Rik,0.348812,,,,,
4933431G14Rik,0,,,,,
4933432G23Rik,0.0600929,,,,,
4933432I03Rik,0.0886346,,,,,
4933432I09Rik,0,,,,,
4933433C11Rik,0.340318,,,,,
4933433F19Rik,0,,,,,
4933433G15Rik,0.240024,,,,,
4933433G19Rik,0,,,,,
4933433H22Rik,0,,,,,
4933434E20Rik,13.0195,,,,,
4933434I20Rik,0.0697512,,,,,
4933436C20Rik,0.511368,,,,,
4933436E23Rik,0,,,,,
4933436H12Rik,0,,,,,
4933436I01Rik,0,,,,,
4933438B17Rik,0,,,,,
4933438K21Rik,0.823197,,,,,
4933439C10Rik,0,,,,,
4933439K11Rik,0.15471,,,,,
4933440J02Rik,0,,,,,
4933440M02Rik,0,,,,,
5031410I06Rik,0.0552183,,,,,
5031414D18Rik,0,,,,,
5031425E22Rik,1.6172,,,,,
5031425F14Rik,0.0529515,,,,,
5031426D15Rik,0,,,,,
5031434C07Rik,0,,,,,
5031434O11Rik,0,,,,,
5031439G07Rik,3.65268,,,,,
5033403H07Rik,0.2788,,,,,
5033404E19Rik,0.528065,,,,,
5033406O09Rik,0.174,,,,,
5033411D12Rik,0.0997567,,,,,
5330411J11Rik,0.15797,,,,,
5330413P13Rik,0.0331389,,,,,
5330417C22Rik,0.097014,,,,,
5330426P16Rik,0.635234,,,,,
5330434G04Rik,0,,,,,
5330439B14Rik,0,,,,,
5430401F13Rik,0.095911,,,,,
5430402E10Rik,0,,,,,
5430402O13Rik,0.619683,,,,,
5430403N17Rik,0,,,,,
5430405H02Rik,0,,,,,
5430416N02Rik,26.8511,,,,,
5430416O09Rik,0,,,,,
5430417L22Rik,0.492954,,,,,
5430419D17Rik,0,,,,,
5430421F17Rik,0,,,,,
5430421N21Rik,0,,,,,
5430425J12Rik,0,,,,,
5430427M07Rik,0.0928798,,,,,
5430427O19Rik,0,,,,,
5430428K19Rik,0,,,,,
5430434I15Rik,0,,,,,
5430435G22Rik,0,,,,,
5430437J10Rik,0,,,,,
5430440P10Rik,0,,,,,
5530400C23Rik,0,,,,,
5530401A14Rik,0,,,,,
5530601H04Rik,1.11589,,,,,
5730403I07Rik,0,,,,,
5730405O15Rik,0.835043,,,,,
5730408K05Rik,22.7159,,,,,
5730409E04Rik,1.3882,,,,,
5730412P04Rik,0,,,,,
5730416F02Rik,0.375475,,,,,
5730420D15Rik,0.119381,,,,,
5730422E09Rik,0,,,,,
5730435O14Rik,0,,,,,
5730455P16Rik,3.38981,,,,,
5730457N03Rik,0.0418878,,,,,
5730460C07Rik,0.0232523,,,,,
5730480H06Rik,0.495231,,,,,
5730488B01Rik,0.0179789,,,,,
5730507C01Rik,1.57959,,,,,
5730508B09Rik,0.460733,,,,,
5730522E02Rik,0,,,,,
5730559C18Rik,5.79631,,,,,
5730577I03Rik,0.334599,,,,,
5830403L16Rik,0,,,,,
5830403M04Rik,0,,,,,
5830411N06Rik,0,,,,,
5830415F09Rik,12.1822,,,,,
5830416I19Rik,0,,,,,
5830416P10Rik,0.0148751,,,,,
5830417I10Rik,9.32108,,,,,
5830418K08Rik,9.27565,,,,,
5830418P13Rik,0.518199,,,,,
5830428M24Rik,0,,,,,
5830432E09Rik,0,,,,,
5830454E08Rik,0.0706461,,,,,
5830473C10Rik,0.0371957,,,,,
5930403L14Rik,0.00691398,,,,,
5930412G12Rik,0.103259,,,,,
5930438M14Rik,0.0169475,,,,,
6030407O03Rik,0.0237339,,,,,
6030408B16Rik,0,,,,,
6030419C18Rik,0.352442,,,,,
6030440G07Rik,0,,,,,
6030458C11Rik,12.7411,,,,,
6030466F02Rik,0,,,,,
6030468B19Rik,0,,,,,
6030498E09Rik,0,,,,,
6230400D17Rik,0,,,,,
6330403A02Rik,0.00595571,,,,,
6330403K07Rik,0.761584,,,,,
6330403M23Rik,0.549315,,,,,
6330407A03Rik,0,,,,,
6330408A02Rik,0,,,,,
6330409D20Rik,0,,,,,
6330410L21Rik,0.0654122,,,,,
6330415B21Rik,0,,,,,
6330416G13Rik,1.25965,,,,,
6330418K02Rik,0,,,,,
6330549D23Rik,2.5183,,,,,
6430411K18Rik,0.345943,,,,,
6430531B16Rik,0.595024,,,,,
6430548M08Rik,0.0517311,,,,,
6430550D23Rik,0,,,,,
6430562O15Rik,0,,,,,
6430571L13Rik,0.241959,,,,,
6430573F11Rik,0.607924,,,,,
6430584L05Rik,0,,,,,
6430706D22Rik,21.5269,,,,,
6530402F18Rik,0,,,,,
6530411M01Rik,0.186966,,,,,
6720401G13Rik,7.42658,,,,,
6720456H20Rik,0.407559,,,,,
6720468P15Rik,0,,,,,
6720483E21Rik,0.0414511,,,,,
6720489N17Rik,2.67628,,,,,
6820408C15Rik,0.179548,,,,,
6820431F20Rik,21.4348,,,,,
7420426K07Rik,0.0291718,,,,,
7420461P10Rik,0,,,,,
7420700N18Rik,0,,,,,
7420701I03Rik,0,,,,,
7530416G11Rik,0,,,,,
7530420F21Rik,0,,,,,
7630403G23Rik,0,,,,,
8030411F24Rik,0.288465,,,,,
8030423F21Rik,0,,,,,
8030423J24Rik,0,,,,,
8030442B05Rik,0,,,,,
8030443G20Rik,0,,,,,
8030462N17Rik,19.9069,,,,,
8430403D17Rik,0.0129048,,,,,
8430408G22Rik,0,,,,,
8430410A17Rik,152.99,,,,,
8430419L09Rik,0.963962,,,,,
8430422H06Rik,0,,,,,
8430423G03Rik,0,,,,,
8430427H17Rik,0.386101,,,,,
8430429K09Rik,2.42124,,,,,
8430431K14Rik,0,,,,,
8430436N08Rik,0,,,,,
8430437L04Rik,0,,,,,
9030025P20Rik,3.53802,,,,,
9030204H09Rik,0,,,,,
9030404E10Rik,0,,,,,
9030612E09Rik,0,,,,,
9030617O03Rik,0.413031,,,,,
9030619P08Rik,0,,,,,
9030624G23Rik,0.614864,,,,,
9030624J02Rik,11.8967,,,,,
9130008F23Rik,0.0775177,,,,,
9130011E15Rik,10.8171,,,,,
9130015A21Rik,0,,,,,
9130015L21Rik,0,,,,,
9130017N09Rik,0.460057,,,,,
9130019O22Rik,1.74978,,,,,
9130019P16Rik,0,,,,,
9130023H24Rik,0.676416,,,,,
9130024F11Rik,0.171871,,,,,
9130204L05Rik,0.934462,,,,,
9130206I24Rik,0.0425157,,,,,
9130209A04Rik,0,,,,,
9130221F21Rik,0,,,,,
9130221H12Rik,0,,,,,
9130227L01Rik,0.0222665,,,,,
9130230L23Rik,0.0303422,,,,,
9130401M01Rik,59.9042,,,,,
9130409I23Rik,0,,,,,
9230009I02Rik,0,,,,,
9230102K24Rik,0,,,,,
9230102O04Rik,0,,,,,
9230104L09Rik,0,,,,,
9230105E05Rik,0,,,,,
9230110C19Rik,3.44198,,,,,
9230110F15Rik,0,,,,,
9230112D13Rik,0,,,,,
9230112J17Rik,0,,,,,
9230114K14Rik,2.25667,,,,,
9230115E21Rik,1.2296,,,,,
9230116N13Rik,0,,,,,
9330020H09Rik,0,,,,,
9330111N05Rik,0,,,,,
9330117O12Rik,0,,,,,
9330133O14Rik,0.694568,,,,,
9330151L19Rik,0,,,,,
9330158H04Rik,0,,,,,
9330159F19Rik,0.229546,,,,,
9330159M07Rik,0.188725,,,,,
9330162B11Rik,0,,,,,
9330175E14Rik,0.0284262,,,,,
9330175M20Rik,0,,,,,
9330178D15Rik,0,,,,,
9330179D12Rik,0,,,,,
9330182L06Rik,0.145464,,,,,
9330182O14Rik,0,,,,,
9430007A20Rik,0,,,,,
9430008C03Rik,6.78109,,,,,
9430014N10Rik,0,,,,,
9430015G10Rik,12.9839,,,,,
9430016H08Rik,18.8798,,,,,
9430018G01Rik,0.0194555,,,,,
9430019J16Rik,0,,,,,
9430020K01Rik,1.4782,,,,,
9430021M05Rik,0,,,,,
9430023L20Rik,49.3457,,,,,
9430037G07Rik,0.197397,,,,,
9430038I01Rik,11.2545,,,,,
9430041J12Rik,0,,,,,
9430060I03Rik,0,,,,,
9430069I07Rik,2.77811,,,,,
9430076C15Rik,0.0134034,,,,,
9430076G02Rik,0,,,,,
9430083A17Rik,0.312598,,,,,
9430091E24Rik,0,,,,,
9530002B09Rik,0.0612612,,,,,
9530003J23Rik,0,,,,,
9530026F06Rik,0,,,,,
9530026P05Rik,0.19213,,,,,
9530027J09Rik,0,,,,,
9530036O11Rik,0,,,,,
9530048J24Rik,0,,,,,
9530051G07Rik,0.0449501,,,,,
9530052E02Rik,0,,,,,
9530053A07Rik,0.269603,,,,,
9530059O14Rik,0,,,,,
9530068E07Rik,10.9296,,,,,
9530077C05Rik,0.795372,,,,,
9530080O11Rik,0,,,,,
9530082P21Rik,2.86719,,,,,
9530091C08Rik,0,,,,,
9630013A20Rik,0,,,,,
9630028B13Rik,0,,,,,
9630028H03Rik,0,,,,,
9630033F20Rik,18.9771,,,,,
9830001H06Rik,1.19039,,,,,
9830107B12Rik,0,,,,,
