tracking_id,3T3 B1
Ppp3r1,46.7383
Ppp3r2,0
Ppp4c,58.1572
Ppp4r1,18.8815
Ppp4r1l-ps,1.02501
Ppp4r2,18.7151
Ppp4r4,0
Ppp5c,39.008
Ppp6c,13.7666
Ppp6r1,29.6777
Ppp6r2,11.5143
Ppp6r3,27.0138
Pprc1,22.8431
Ppt1,29.1688
Ppt2,16.9932
Pptc7,12.6431
Ppwd1,8.43946
Ppy,0
Ppyr1,0
Pqbp1,49.7835
Pqlc1,11.4239
Pqlc2,1.69612
Pqlc3,12.3594
Pradc1,0
Praf2,40.6243
Pram1,0.118254
Prame,0
Pramef12,0
Pramef17,0
Pramef6,0
Pramef8,4.46205
Pramel1,0
Pramel3,0
Pramel4,0
Pramel5,0
Pramel6,0
Pramel7,0
Prap1,0
Prb1,0
Prc1,50.9161
Prcc,36.121
Prcp,32.4738
Prdm1,0.01855
Prdm10,1.44091
Prdm11,0.828278
Prdm12,0
Prdm13,0
Prdm14,0
Prdm15,1.76443
Prdm16,0.0222487
Prdm2,5.89116
Prdm4,8.57173
Prdm5,12.0546
Prdm6,0
Prdm8,0
Prdm9,1.68073
Prdx1,163.675
Prdx2,278.565
Prdx3,74.4597
Prdx4,96.0446
Prdx5,235.572
Prdx6,87.9166
Prdx6b,0
Preb,15.1787
Prelid1,237.362
Prelid2,0
Prelp,13.2781
Prep,40.9673
Prepl,14.9657
Prex1,0.0434288
Prex2,0.618534
Prf1,0
Prg2,0
Prg3,0
Prg4,0
Prh1,0
Prhoxnb,0
Prickle1,9.9599
Prickle2,3.32733
Prickle3,7.09828
Prim1,22.6707
Prim2,12.8786
Prima1,0
Prkaa1,19.1927
Prkaa2,0.13737
Prkab1,14.8336
Prkab2,2.68857
Prkaca,61.6192
Prkacb,24.7143
Prkag1,25.9787
Prkag2,7.98663
Prkag3,0.116421
Prkar1a,137.805
Prkar1b,0
Prkar2a,19.3655
Prkar2b,32.6112
Prkca,14.2052
Prkcb,0.0495274
Prkcd,17.9114
Prkcdbp,89.0531
Prkce,3.1638
Prkcg,1.32889
Prkch,0.0790112
Prkci,30.4421
Prkcq,0.0196699
Prkcsh,93.6715
Prkcz,0
Prkd1,12.0613
Prkd2,3.68799
Prkd3,13.7005
Prkdc,1.19608
Prkg1,0.21817
Prkg2,13.5729
Prkra,20.9884
Prkrip1,13.8542
Prkrir,26.7437
Prkx,5.19002
Prl,0
Prl2a1,0
Prl2b1,0
Prl2c1,0.0184116
Prl2c2,159.979
Prl2c3,14.2996
Prl2c4,60.4481
Prl2c5,0.0529368
Prl3a1,0
Prl3b1,0
Prl3c1,0
Prl3d1,0
Prl3d2,0
Prl3d3,0
Prl4a1,0
Prl5a1,0
Prl6a1,0
Prl7a1,0
Prl7a2,0
Prl7b1,0
Prl7c1,0
Prl7d1,0
Prl8a1,0
Prl8a2,0
Prl8a6,0
Prl8a8,0
Prl8a9,0
Prlh,0
Prlhr,0
Prlr,0
Prm1,0.163994
Prm2,0
Prm3,0
Prmt1,203.823
Prmt10,9.21377
Prmt2,12.5326
Prmt3,30.2834
Prmt5,20.6858
Prmt6,12.1431
Prmt7,22.7702
Prmt8,0.0138606
Prnd,0.0176698
Prnp,77.8382
Prob1,2.91298
Proc,0
Proca1,0.281588
Procr,14.5793
Prodh,0.147316
Prodh2,0
Prok1,0
Prok2,0
Prokr1,0.412509
Prokr2,0
Prol1,0
Prom1,0
Prom2,0
Prop1,0
Prorsd1,0.351116
Pros1,23.4174
Prosapip1,2.82628
Prosc,11.9161
Proser1,4.11864
Proser2,0.0840141
Prox1,0
Prox2,1.11148
Proz,0.111647
Prp2,0
Prpf18,8.99396
Prpf19,31.3882
Prpf3,10.3917
Prpf31,17.4357
Prpf38a,32.6074
Prpf38b,28.927
Prpf39,9.6345
Prpf4,8.51287
Prpf40a,31.9401
Prpf40b,12.4554
Prpf4b,13.4183
Prpf6,24.4924
Prpf8,46.9425
Prph,0
Prph2,0
Prpmp5,0
Prps1,26.4994
Prps1l1,0
Prps1l3,16.4521
Prps2,11.6029
Prpsap1,38.497
Prpsap2,7.69769
Prr11,12.6873
Prr12,12.8585
Prr13,63.5147
Prr14,15.4318
Prr14l,3.81993
Prr15,0
Prr15l,0
Prr16,0
Prr18,0.160519
Prr19,0.0847535
Prr22,0.134167
Prr23a,0
Prr24,12.2258
Prr3,5.85047
Prr5,11.3762
Prr5l,2.24146
Prr7,5.90501
Prr9,0
Prrc1,13.7804
Prrc2a,109.867
Prrc2b,30.6815
Prrc2c,18.1978
Prrg1,5.3498
Prrg2,4.59909
Prrg3,0
Prrg4,0
Prrt1,0
Prrt2,0.3214
Prrt3,0.00986361
Prrt4,0.0857475
Prrx1,185.547
Prrx2,95.1508
Prrxl1,0
Prss1,0
Prss12,0.114632
Prss16,0.110093
Prss2,0
Prss21,0
Prss22,0.933708
Prss23,19.4084
Prss27,0.0978099
Prss28,0
Prss29,0
Prss3,0
Prss30,0.048577
Prss32,0
Prss33,0
Prss34,0
Prss35,0
Prss36,1.00632
Prss37,0
Prss38,0.0594798
Prss39,0
Prss40,0
Prss41,0.067894
Prss42,0
Prss43,0
Prss44,0
Prss45,0
Prss46,0
Prss48,0
Prss50,0
Prss51,0
Prss52,0
Prss53,0
Prss54,0
Prss55,0
Prss56,0.0512274
Prss57,0
Prss58,0
Prss8,0
Prtg,0.709348
Prtn3,0
Prune,14.1769
Prune2,2.06185
Prx,2.97655
Psap,416.422
Psapl1,0
Psat1,343.935
Psca,0
Psd,0
Psd2,0.0416364
Psd3,2.38907
Psd4,0.00681983
Psen1,20.3554
Psen2,4.47033
Psenen,29.4441
Psg16,0
Psg17,0.130396
Psg18,0
Psg19,0
Psg20,0
Psg21,0
Psg22,0
Psg23,0
Psg25,0
Psg26,0
Psg27,0
Psg28,0
Psg29,0
Psg-ps1,0
Psip1,63.6128
Pskh1,11.6004
Psma1,110.557
Psma2,115.323
Psma3,40.9
Psma4,61.0382
Psma5,31.0914
Psma6,156.425
Psma7,139.684
Psma8,0.0206093
Psmb1,214.88
Psmb10,12.8745
Psmb11,0
Psmb2,167.089
Psmb3,62.2784
Psmb4,266.952
Psmb5,105.43
Psmb6,147.864
Psmb7,126.931
Psmb8,0.151058
Psmb9,15.3731
Psmc1,87.3196
Psmc2,88.1282
Psmc3,76.8469
Psmc3ip,18.4578
Psmc4,78.7998
Psmc5,93.1986
Psmc6,70.3336
Psmd1,60.0154
Psmd10,22.9229
Psmd11,50.3963
Psmd12,66.9749
Psmd13,45.5982
Psmd14,38.7664
Psmd2,112.074
Psmd3,101.926
Psmd4,111.713
Psmd5,32.4311
Psmd6,53.8665
Psmd7,116.12
Psmd8,97.2181
Psmd9,11.1941
Psme1,81.4555
Psme2,14.4624
Psme3,53.6812
Psme4,16.02
Psmf1,6.99684
Psmg1,28.8251
Psmg2,26.2639
Psmg3,19.3172
Psmg4,40.2572
Psors1c2,0.0483935
Pspc1,19.6615
Psph,30.1016
Pspn,0.351977
Psrc1,20.9506
Pstk,16.0251
Pstpip1,1.41511
Pstpip2,0.0148827
Ptafr,0
Ptar1,3.60819
Ptbp1,125.432
Ptbp2,14.4797
Ptbp3,19.415
Ptcd1,7.47407
Ptcd2,12.664
Ptcd3,25.4719
Ptch1,4.92445
Ptch2,0.0182779
Ptchd1,1.17052
Ptchd2,0.00719222
Ptchd3,0
Ptchd4,2.39216
Ptcra,0.0855465
Ptdss1,13.8795
Ptdss2,14.8664
Pten,52.6992
Pter,4.65318
Ptf1a,0
Ptgdr,0.0307555
Ptgds,0.0515883
Ptger1,8.35087
Ptger2,0.00857576
Ptger3,0
Ptger4,7.65031
Ptges,26.1725
Ptges2,10.3297
Ptges3,84.7145
Ptges3l,5.41131
Ptgfr,4.4701
Ptgfrn,32.9444
Ptgir,2.68641
Ptgis,38.7309
Ptgr1,32.8669
Ptgr2,5.08858
Ptgs1,139.717
Ptgs2,136.922
Pth,0
Pth1r,0.0606904
Pth2,0
Pth2r,0
Pthlh,0
Ptk2,23.8889
Ptk2b,0.158654
Ptk6,0
Ptk7,33.8267
Ptma,1066.8
Ptms,449.669
Ptn,21.574
Ptov1,60.6203
Ptp4a1,3.45778
Ptp4a2,74.8433
Ptp4a3,2.07141
Ptpdc1,5.14041
Ptpla,17.276
Ptplad1,20.3517
Ptplad2,0.0650242
Ptplb,5.58035
Ptpmt1,17.7885
Ptpn1,15.4105
Ptpn11,53.1371
Ptpn12,22.52
Ptpn13,7.32714
Ptpn14,9.13727
Ptpn18,0.0224294
Ptpn2,20.2338
Ptpn20,0
Ptpn21,13.4721
Ptpn22,0.0121238
Ptpn23,19.285
Ptpn3,1.59938
Ptpn4,1.87263
Ptpn5,1.20397
Ptpn6,1.76584
Ptpn7,0.0599579
Ptpn9,20.0067
Ptpra,30.7643
Ptprb,0.0026053
Ptprc,0.20262
Ptprcap,0.530643
Ptprd,0
Ptpre,1.74174
Ptprf,10.3927
Ptprg,6.20677
Ptprh,0
Ptprj,0.377884
Ptprk,11.4309
Ptprm,0.774033
Ptprn,116.246
Ptprn2,0
Ptpro,0
Ptprq,0
Ptprr,0.0132866
Ptprs,72.5122
Ptprt,0
Ptpru,0.168032
Ptprv,0.0831297
Ptprz1,0
Ptrf,260.118
Ptrh1,42.5462
Ptrh2,7.08482
Ptrhd1,3.5048
Pts,8.96259
Pttg1,46.7787
Pttg1ip,54.5053
Ptx3,56.9814
Ptx4,0
Puf60,92.806
Pum1,21.2646
Pum2,31.9763
Pura,11.9113
Purb,17.7316
Purg,5.97495
Pus1,31.8596
Pus10,6.97361
Pus3,4.64494
Pus7,19.912
Pus7l,3.47141
Pusl1,9.24125
Pvalb,0
Pvr,26.4212
Pvrl1,7.22485
Pvrl2,47.265
Pvrl3,13.1904
Pvrl4,0.0189602
Pvt1,6.99093
Pwp1,16.6895
Pwp2,11.4012
Pwwp2a,6.58111
Pwwp2b,6.17257
Pxdc1,4.00771
Pxdn,20.7198
Pxk,14.8046
Pxmp2,1.28758
Pxmp4,4.88588
Pxn,24.9748
Pxt1,0
Pycard,0.063467
Pycr1,7.81163
Pycr2,24.8914
Pycrl,35.9422
Pydc3,0.637495
Pydc4,0.0946952
Pygb,20.6552
Pygl,0
Pygm,0.104301
Pygo1,3.58366
Pygo2,24.1899
Pyhin1,0.0974789
Pyroxd1,7.88089
Pyroxd2,0.723935
Pyurf,5.95357
Pyy,0
Pzp,0
Qars,52.4294
Qdpr,44.7937
Qk,43.2398
Qpct,0
Qpctl,7.38568
Qprt,0
Qrfp,0.0345175
Qrfpr,0.0192066
Qrich1,30.4922
Qrich2,0
Qrsl1,5.65866
Qser1,4.29121
Qsox1,52.372
Qsox2,10.078
Qtrt1,8.45369
Qtrtd1,6.82244
R3hcc1,13.2737
R3hcc1l,5.35087
R3hdm1,15.2323
R3hdm2,30.4661
R3hdm4,48.6516
R3hdml,0
R74862,0
Rab1,64.0462
Rab10,56.1065
Rab11a,29.9331
Rab11b,13.8766
Rab11fip1,1.29648
Rab11fip2,6.99164
Rab11fip3,12.5805
Rab11fip4,0
Rab11fip5,19.0656
Rab12,43.0842
Rab13,24.4732
Rab14,38.3279
Rab15,0.0104666
Rab17,0
Rab18,75.1825
Rab19,0
Rab1b,77.6403
Rab20,3.4212
Rab21,53.2183
Rab22a,21.759
Rab23,12.304
Rab24,20.5297
Rab25,0.144137
Rab26,0
Rab27a,0.641194
Rab27b,2.59573
Rab28,37.5765
Rab2a,72.7136
Rab2b,6.28286
Rab30,1.81495
Rab31,34.0243
Rab32,8.5477
Rab33a,0.0401659
Rab33b,7.20331
Rab34,88.0102
Rab35,27.0551
Rab36,0.38004
Rab37,0.046205
Rab38,0
Rab39,0
Rab39b,1.84924
Rab3a,8.61002
Rab3b,0
Rab3c,8.9011
Rab3d,4.92257
Rab3gap1,14.7898
Rab3gap2,11.2074
Rab3il1,0.101309
Rab3ip,11.7682
Rab40b,0
Rab40c,8.67555
Rab42,1.11193
Rab43,6.26771
Rab44,0
Rab4a,14.9104
Rab4b,45.7737
Rab5a,32.7833
Rab5b,26.8669
Rab5c,114.525
Rab6a,39.1041
Rab6b,2.79155
Rab7,137.15
Rab7l1,5.92826
Rab8a,37.1821
Rab8b,6.22722
Rab9,45.608
Rab9b,0
Rabac1,166.966
Rabep1,20.362
Rabep2,9.98936
Rabepk,10.4569
Rabgap1,12.9465
Rabgap1l,9.25498
Rabgef1,11.1716
Rabggta,6.85883
Rabggtb,101.768
Rabif,9.5022
Rabl2,2.37337
Rabl3,4.45066
Rabl5,27.1042
Rabl6,28.5165
Rac1,140.682
Rac2,0.0648025
Rac3,2.25813
Racgap1,66.8612
Rad1,8.6397
Rad17,7.04134
Rad18,15.2534
Rad21,90.5812
Rad21l,0
Rad23a,50.9598
Rad23b,97.9492
Rad50,13.0328
Rad51,14.9548
Rad51ap1,9.70269
Rad51ap2,0
Rad51b,4.30141
Rad51c,5.23925
Rad51d,3.56985
Rad52,7.81136
Rad54b,4.33575
Rad54l,8.08187
Rad54l2,7.79484
Rad9a,0
Rad9b,1.74622
Radil,2.00666
Rae1,26.7174
Raet1a,0
Raet1b,0
Raet1c,0.437123
Raet1d,1.39729
Raet1e,1.1237
Raf1,30.0353
Rag1,0.0424935
Rag2,0
Rai1,8.0382
Rai14,32.0878
Rai2,0
Rala,19.4106
Ralb,28.7955
Ralbp1,25.3785
Ralgapa1,5.60221
Ralgapa2,1.64127
Ralgapb,7.26784
Ralgds,16.3801
Ralgps1,1.92608
Ralgps2,0.295675
Raly,156.21
Ralyl,0
Ramp1,0.0391597
Ramp2,1.251
Ramp3,61.9054
Ran,198.552
Ranbp1,321.73
Ranbp10,9.18397
Ranbp17,0
Ranbp2,14.9818
Ranbp3,39.3833
Ranbp3l,0.762238
Ranbp6,4.53269
Ranbp9,23.1383
Rangap1,69.7454
Rangrf,15.4022
Rap1a,23.7158
Rap1b,71.4749
Rap1gap,0.637501
Rap1gap2,2.32663
Rap1gds1,29.4941
Rap2a,16.9023
Rap2b,12.4805
Rap2c,16.7453
Rapgef1,18.9279
Rapgef2,7.96966
Rapgef3,1.46575
Rapgef4,0.0567079
Rapgef5,0.0646236
Rapgef6,6.83041
Rapgefl1,0.787227
Raph1,2.40653
Rapsn,0
Rara,24.9871
Rarb,0.190494
Rarg,112.215
Rarres1,0
Rarres2,0
Rars,84.0625
Rars2,9.95738
Rasa1,18.5847
Rasa2,5.90658
Rasa3,38.0117
Rasa4,31.8016
Rasal1,0.0305397
Rasal2,2.32241
Rasal3,0.070409
Rasd1,0
Rasd2,0
Rasef,0
Rasgef1a,0.0403423
Rasgef1b,1.20513
Rasgef1c,0.0150147
Rasgrf1,0
Rasgrf2,0
Rasgrp1,0.00623138
Rasgrp2,0.215623
Rasgrp3,0.0273529
Rasgrp4,0
Rasip1,0.331967
Rasl10a,0
Rasl10b,0.0839626
Rasl11a,9.15865
Rasl11b,2.68719
Rasl12,0.0137605
Rasl2-9,0.076693
Rassf1,19.1476
Rassf10,0.00928371
Rassf2,14.671
Rassf3,10.2829
Rassf4,0
Rassf5,3.97338
Rassf6,0.0524319
Rassf7,4.41765
Rassf8,43.444
Rassf9,0.320169
Raver1,26.1039
Raver1-fdx1l,13.1928
Raver2,0
Rax,0
Rb1,3.81405
Rb1cc1,11.0899
Rbak,2.18161
Rbbp4,74.2286
Rbbp5,9.85329
Rbbp6,12.5831
Rbbp7,119.564
Rbbp8,9.9565
Rbbp8nl,0
Rbbp9,10.8387
Rbck1,33.8654
Rbfa,18.8858
Rbfox1,0
Rbfox2,37.6687
Rbfox3,0
Rbks,0.789385
Rbl1,8.27404
Rbl2,6.11858
Rbm10,10.6793
Rbm11,0
Rbm12,9.16741
Rbm12b1,3.27289
Rbm12b2,3.51249
Rbm14,27.6601
Rbm15,7.57975
Rbm15b,21.9726
Rbm17,62.1182
Rbm18,12.1635
Rbm19,10.2246
Rbm20,0.0382281
Rbm22,27.3422
Rbm24,0
Rbm25,22.8774
Rbm26,15.4858
Rbm27,7.32297
Rbm28,20.3264
Rbm3,87.7488
Rbm31y,0
Rbm31y,0
Rbm33,7.84157
Rbm34,9.02416
Rbm38,8.49948
Rbm39,58.9817
Rbm4,5.34544
Rbm41,2.69004
Rbm42,47.5871
Rbm43,6.39687
Rbm44,0
Rbm45,28.1986
Rbm46,0
Rbm47,1.95888
Rbm48,2.42785
Rbm4b,7.37498
Rbm5,26.58
Rbm6,11.986
Rbm7,32.5764
Rbm8a,22.0364
Rbms1,62.4354
Rbms2,32.8646
Rbms3,4.2748
Rbmx,6.644
Rbmx2,8.47248
Rbmxl1,95.4989
Rbmxl2,0
Rbmy,0
Rbmy,0
Rbmy,0
Rbmy,0
Rbmy,0
Rbp1,24.391
Rbp2,0
Rbp3,0
Rbp4,0.127737
Rbp7,0
Rbpj,33.0476
Rbpjl,0.0407888
Rbpms,26.0321
Rbpms2,0.0174974
Rbx1,21.2375
Rc3h1,4.90164
Rc3h2,6.4778
Rcan1,8.56609
Rcan2,3.64977
Rcan3,5.87173
Rcbtb1,14.1526
Rcbtb2,14.7828
Rcc1,28.4642
Rcc2,148.847
Rccd1,1.93544
Rce1,23.208
Rchy1,15.7533
Rcl1,32.495
Rcn1,37.2292
Rcn2,36.4996
Rcn3,188.896
Rcor1,18.5694
Rcor2,9.16102
Rcor3,7.99588
Rcsd1,0.103058
Rcvrn,0
Rd3,0.00887804
Rdh1,0.0248734
Rdh10,3.67631
Rdh11,43.7837
Rdh12,1.06476
Rdh13,9.56366
Rdh14,11.4611
Rdh16,0.0101799
Rdh18-ps,0
Rdh19,0
Rdh5,0.641139
Rdh7,0
Rdh8,0
Rdh9,0.331295
Rdm1,14.3112
Rdx,44.6641
Rec8,0
Reck,5.20848
Recql,5.97843
Recql4,4.61222
Recql5,5.1147
Reep1,0.042508
Reep2,0.035671
Reep3,16.3051
Reep4,23.5727
Reep5,42.5433
Reep6,4.53399
Reg1,0
Reg2,0
Reg3a,0
Reg3b,0
Reg3d,0
Reg3g,0
Reg4,0
Rel,1.46609
Rela,32.5192
Relb,7.50487
Rell1,10.5759
Rell2,0
Reln,0
Relt,2.24816
Rem1,0
Rem2,0
Ren1,0
Ren2,0
Renbp,7.46023
Rep15,0.198475
Repin1,12.2479
Reps1,19.2302
Reps2,0
Rer1,41.7676
Rere,16.0106
Rerg,0.076853
Rergl,0
Resp18,0.061474
Rest,19.9363
Ret,0
Retn,0
Retnla,0.0794152
Retnlb,0
Retnlg,0
Retsat,27.65
Rev1,6.56184
Rev3l,4.44132
Rex2,0.210289
Rexo1,12.9901
Rexo2,76.6191
Rexo4,16.1861
Rfc1,23.3927
Rfc2,42.4969
Rfc3,33.4071
Rfc4,0
Rfc5,22.0465
Rfesd,2.89302
Rffl,7.27538
Rfk,29.8478
Rfng,12.9348
Rfpl3s,0.0527491
Rfpl4,0
Rfpl4b,0
Rft1,6.36289
Rftn1,0
Rftn2,5.22058
Rfwd2,8.0443
Rfwd3,14.1183
Rfx1,6.86102
Rfx2,2.50672
Rfx3,0.730801
Rfx4,0
Rfx5,4.99916
Rfx6,0
Rfx7,4.5015
Rfx8,0
Rfxank,2.15518
Rfxap,6.88459
Rgag1,0.15554
Rgag4,1.14601
Rgcc,12.0205
Rgl1,17.3094
Rgl2,11.6075
Rgl3,7.64593
Rgma,17.8875
Rgmb,20.9789
Rgn,0.0224129
Rgp1,7.7322
Rgr,0
Rgs1,0
Rgs10,19.2795
Rgs11,0.0850455
Rgs12,5.57566
Rgs13,0
Rgs14,0
Rgs16,62.1305
Rgs17,0.115648
Rgs18,0
Rgs19,25.4304
Rgs2,38.0358
Rgs20,7.47852
Rgs22,0
Rgs3,4.36887
Rgs4,1.31885
Rgs5,0.0191102
Rgs6,0
Rgs7,0
Rgs7bp,0
Rgs8,0.185373
Rgs9,0
Rgs9bp,0.812984
Rgsl1,0.0266885
Rhag,0.0145003
Rhbdd1,16.0437
Rhbdd2,6.37751
Rhbdd3,5.17813
Rhbdf1,23.8518
Rhbdf2,1.88379
Rhbdl1,0.802754
Rhbdl2,0
Rhbdl3,0.171563
Rhbg,0
Rhcg,0
Rhd,0.67998
Rheb,70.0825
Rhebl1,3.9058
Rhno1,18.7199
Rho,0
Rhoa,163.942
Rhob,58.9459
Rhobtb1,3.10345
Rhobtb2,5.73468
Rhobtb3,22.7986
Rhoc,249.202
Rhod,23.6757
Rhof,0.426625
Rhog,32.8638
Rhoh,0.0256871
Rhoj,17.7134
Rhoq,35.6097
Rhot1,14.7122
Rhot2,15.3923
Rhou,13.9874
Rhov,0.0211236
Rhox1,0
Rhox10,0
Rhox11,0
Rhox12,0
Rhox13,0
Rhox2a,0
Rhox2b,0
Rhox2c,0
Rhox2d,0
Rhox2e,0
Rhox2f,0
Rhox2g,0
Rhox2h,0.107927
Rhox3a,0
Rhox3c,0
Rhox3e,0
Rhox3e,0
Rhox3e,0
Rhox3f,0
Rhox3g-ps,0
Rhox3h,0
Rhox4a,0
Rhox4a,0
Rhox4b,0
Rhox4c,0
Rhox4d,0
Rhox4e,0
Rhox4f,0
Rhox4g,0
Rhox5,245.055
Rhox6,0
Rhox7,0
Rhox8,0
Rhox9,0
Rhpn1,0.279496
Rhpn2,0.670999
Rian,13.5545
Ribc1,0.519042
Ribc2,0
Ric3,0.00603159
Ric8,15.8871
Ric8b,3.15717
Rictor,4.13997
Rif1,9.15819
Riiad1,0.147314
Rilp,0.023945
Rilpl1,13.48
Rilpl2,16.2033
Rimbp2,0
Rimbp3,0.0432765
Rimkla,0
Rimklb,0
Rims1,0
Rims1,0
Rims2,0.00862888
Rims3,0
Rims4,0
Rin1,34.8205
Rin2,17.7804
Rin3,0
Ring1,17.0153
Rinl,0.0572913
Rint1,6.58322
Riok1,11.2921
Riok2,12.6492
Riok3,12.4584
Ripk1,11.6188
Ripk2,6.88387
Ripk3,0.295033
Ripk4,0
Ripply1,0
Ripply2,0
Ripply3,0
Rit1,8.50573
Rit2,0.0191945
Rlbp1,0.0319665
Rlf,7.68272
Rlim,18.0854
Rln1,0
Rln3,0
Rltpr,0
Rmdn1,2.3122
Rmdn2,3.62776
Rmdn3,10.6136
Rmi1,0
Rmi2,2.48149
Rmnd1,5.5089
Rmnd5a,9.69992
Rmnd5b,10.7878
Rmrp,60.8347
Rmst,0
Rn4.5s,5.81652
Rn4.5s,5.81652
Rn4.5s,5.81652
Rn4.5s,5.81652
Rn4.5s,5.81652
Rn4.5s,5.81652
Rn4.5s,5.81652
Rn4.5s,5.81652
Rn4.5s,5.81652
Rn4.5s,5.81652
Rn45s,5300.08
Rnase1,0
Rnase10,0.583049
Rnase11,0
Rnase12,0
Rnase13,0
Rnase4,33.7211
Rnase6,0.0355715
Rnase9,0
Rnaseh1,12.0163
Rnaseh2a,17.2388
Rnaseh2b,9.09804
Rnaseh2c,92.4681
Rnasek,193.198
Rnasel,0.402436
Rnaset2a,35.5646
Rnaset2b,38.6282
Rnaset2b,6.02115
Rnd1,4.35208
Rnd2,13.624
Rnd3,7.19692
Rnf10,101.233
Rnf103,6.64533
Rnf11,87.1176
Rnf111,10.3465
Rnf112,0
Rnf113a1,5.60053
Rnf113a2,9.41949
Rnf114,17.3643
Rnf115,17.6845
Rnf121,10.5515
Rnf122,1.82431
Rnf123,9.07408
Rnf125,0.653202
Rnf126,60.2675
Rnf128,0.012647
Rnf13,33.5729
Rnf130,26.1291
Rnf133,0
Rnf135,6.18342
Rnf138,6.38194
Rnf139,8.62584
Rnf14,21.7957
Rnf141,7.6422
Rnf144a,3.23596
Rnf144b,0.0422717
Rnf145,23.3083
Rnf146,11.44
Rnf148,0
Rnf149,19.6195
Rnf150,7.99976
Rnf151,0.0938925
Rnf152,0
Rnf157,11.8247
Rnf165,0.0215052
Rnf166,19.9515
Rnf167,10.8354
Rnf168,12.2672
Rnf169,2.95861
Rnf17,0
Rnf170,2.44583
Rnf180,0
Rnf181,42.0514
Rnf182,0.0188022
Rnf183,0.307385
Rnf185,8.5819
Rnf186,0
Rnf187,125.226
Rnf19a,7.9684
Rnf19b,27.8101
Rnf2,20.4817
Rnf20,15.264
Rnf207,0
Rnf208,0
Rnf214,6.69242
Rnf215,7.2927
Rnf216,13.0612
Rnf217,8.4779
Rnf219,5.35864
Rnf220,23.0157
Rnf222,0
Rnf223,0
Rnf24,5.11488
Rnf25,14.8865
Rnf26,32.2875
Rnf31,10.9904
Rnf32,0.273097
Rnf34,8.86385
Rnf38,3.85444
Rnf39,0.12371
Rnf4,50.5163
Rnf40,15.4479
Rnf41,10.3228
Rnf43,0.0669519
Rnf44,19.0946
Rnf5,27.3914
Rnf6,27.3768
Rnf7,42.0901
Rnf8,12.6484
Rnft1,9.38171
Rnft2,1.23877
Rngtt,5.47042
Rnh1,79.809
Rnls,1.43712
Rnmt,9.17383
Rnmtl1,9.2066
Rnpc3,6.63897
Rnpep,18.0074
Rnpepl1,2.23331
Rnps1,47.2588
Rnu11,0
Rnu12,0
Rnu6,0
Rnu7,0
Rnu73b,0
Robo1,0
Robo2,0
Robo3,0.00675483
Robo4,0
Rock1,13.3227
Rock2,25.2341
Rogdi,10.1177
Rom1,2.32331
Romo1,117.773
Ropn1,0
Ropn1l,4.5555
Ror1,0.558648
Ror2,8.35795
Rora,2.30209
Rorb,0
Rorc,0.066578
Ros1,0
Rp1,0
Rp1l1,0.0186263
Rp2h,7.07348
Rp9,15.5709
Rpa1,55.7287
Rpa2,16.6595
Rpa3,71.5593
Rpain,0
Rpap1,5.70682
Rpap2,10.7127
Rpap3,13.3479
Rpe,18.0802
Rpe65,0
Rpf1,35.7909
Rpf2,19.1415
Rpgr,2.24855
Rpgrip1,0
Rpgrip1l,1.6423
Rph3a,0
Rph3al,0
Rpia,13.3036
Rpl10,171.284
Rpl10a,479.669
Rpl10l,0
Rpl11,297.734
Rpl12,408.248
Rpl13,524.237
Rpl13a,1487.19
Rpl14,317.021
Rpl15,126.391
Rpl17,267.231
Rpl18,610.497
Rpl18a,385.397
Rpl19,565.496
Rpl21,12.3917
Rpl22,174.685
Rpl22l1,123.815
Rpl23,237.336
Rpl23a,474.199
Rpl24,162.001
Rpl26,0
Rpl27,151.69
Rpl27a,211.677
Rpl28,279.263
Rpl29,63.1042
Rpl3,451.459
Rpl30,68.5921
Rpl31,63.0862
Rpl31-ps12,458.458
Rpl32,1765.89
Rpl34,37.4592
Rpl34-ps1,0
Rpl35,647.425
Rpl35a,152.494
Rpl36,388.395
Rpl36a,141.904
Rpl36al,554.145
Rpl37,110.231
Rpl37a,276.421
Rpl38,368.217
Rpl39,981.516
Rpl39l,180.955
Rpl3l,0
Rpl4,1310.46
Rpl41,4520.2
Rpl5,252.024
Rpl6,410.063
Rpl7,716.114
Rpl7a,153.064
Rpl7l1,49.5937
Rpl8,2222.77
Rpl9,168.683
Rplp0,1647.87
Rplp1,3277.64
Rplp2,384.473
Rplp2-ps1,956.114
Rpn1,72.1771
Rpn2,114.352
Rpp14,9.20381
Rpp21,14.5045
Rpp25,0.0269282
Rpp25l,24.2928
Rpp30,20.5492
Rpp38,7.01199
Rpp40,2.93673
Rpph1,5.67629
Rprd1a,12.0031
Rprd1b,10.9903
Rprd2,6.504
Rprl1,0
Rprl2,0
Rprl3,11.2234
Rprm,0.0733919
Rprml,0
Rps10,834.159
Rps11,1879.54
Rps12,68.3753
Rps13,104.375
Rps14,1277.94
Rps15,1086.52
Rps15a,30.1726
Rps15a-ps4,168.071
Rps15a-ps6,87.3748
Rps16,182.702
Rps17,854.365
Rps18,116.589
Rps19,508.832
Rps19bp1,39.892
Rps19-ps3,293.202
Rps2,84.7027
Rps20,1790.61
Rps21,1930.87
Rps23,370.484
Rps24,432.777
Rps25,237.707
Rps26,760.001
Rps27,12.4577
Rps27a,123.606
Rps27l,292.367
Rps28,1323.64
