Genes,TPM
st6gal2,0.7347648800000001
st6galnac1,0.01633375
st6galnac2,1.2666556999999998
st6galnac3,4.9945949999999995
st6galnac4,17.398412
st6galnac5,1.262158
st6galnac6,46.9859055
st7,13.2445932
st7l,10.3588162
st8sia1,1.704778
st8sia2,3.69342
st8sia3,3.4622040000000003
st8sia4,1.5492828
st8sia5,0.15695360000000005
st8sia6,0.117221
stab1,10.5174076
stab2,0.17673640000000002
stac,0.396746
stac2,0.255187
stac3,1.2391159
stag1,20.419220174000003
stag2,33.9927715
stag3,0.5826597080841401
stam,32.989445
stam2,28.4536495
stambp,13.3317381
stambp-ps1,0.0
stambpl1,19.41284455
stap1,0.2189751
stap2,2.7272920000000003
star,1.0151048
stard10,18.18214
stard13,9.852815300000001
stard3,21.42008105
stard3nl,34.634671399999995
stard4,42.085715
stard5,22.4672388
stard6,1.252048
stard7,49.92322659999999
stard8,2.999712
stard9,5.1563772000000005
stat1,21.073931741117498
stat2,13.457732
stat3,46.99660206230775
stat4,0.40155799999999997
stat5a,9.018982200085636
stat5b,12.1920075
stat6,46.7472815
stau1,46.80153685000001
stau2,22.451594395
stbd1,6.772551999999999
stc1,0.6516850000000001
stc2,9.4614565
steap1,36.883610499999996
steap2,34.078367799999995
steap3,345.6529500000001
steap4,0.0757411
stfa1,0.392216
stfa2,0.0
stfa2l1,0.0
stfa3,0.124827
stil,8.617515
stim1,11.3009643
stim2,13.284881004101374
stip1,285.44949999999994
stk-ps1,0.0
stk-ps2,0.0
stk10,16.439707499999994
stk11,74.294702
stk11ip,17.204971
stk16,114.78374608738599
stk17b,17.226832
stk19,20.657652
stk19-ps1,1.3855315000000001
stk24,43.7298458
stk25,64.88810500000001
stk26,9.4586356
stk3,31.28794294
stk31,0.0
stk32a,1.05224
stk32b,0.377986
stk32c,0.5053551000000001
stk33,0.930877
stk35,16.54934
stk36,2.8587375
stk38,36.8525004
stk38l,10.645849000000002
stk39,32.757557
stk4,15.870953
stk40,25.116715
stkld1,0.03025105
stmn1,1086.775926
stmn1-rs1,0.102222
stmn2,16.3182051
stmn3,9.80204
stmn4,4.8239008530000005
stmnd1,0.0238965
stn1,33.49122755
stom,30.714550000000006
stoml1,7.296963000000001
stoml2,198.43139
stoml3,0.125431
ston1,39.0429043287
ston2,10.343513
stox1,1.22635
stox2,6.8710739
stpg1,0.21558089999999996
stpg2,0.0150433
stpg3,0.111963
stpg4,0.0750855
stra6,11.746975700000005
stra6l,0.6738546
stra8,0.0912662
strada,16.3031271
stradb,13.24639205
strap,157.65218000000004
strbp,35.901300299999996
strc,0.0087303
strip1,35.31534075000001
strip2,0.19178231
strn,14.955097000000002
strn3,38.1491135
strn4,42.179898955
stt3a,338.34436365000005
stt3b,75.2527
stub1,208.88459
stum,4.025807
stx11,4.0468965
stx12,23.311529999999998
stx16,29.534957000000002
stx17,11.246416800000002
stx18,24.673318
stx19,0.05181395
stx1a,4.628274
stx1b,1.875882
stx2,42.697486
stx3,15.1576022
stx4a,83.32832995000003
stx5a,46.868448507154206
stx6,45.404201
stx7,93.55185999999999
stx8,22.329492499999997
stxbp1,52.15368
stxbp2,23.1500245
stxbp3,42.315136
stxbp3-ps,0.0
stxbp4,12.696695849999998
stxbp5,15.45880165
stxbp5l,0.17266919999999994
stxbp6,6.40079
styk1,4.797395249999999
styx,24.18497765
styxl1,0.11402629999999997
sub1,572.5433999999998
sucla2,51.09853095
suclg1,82.42582
suclg2,62.230073100000006
sucnr1,0.0
suco,20.018386942374
suds3,84.72653999999999
sufu,21.03873405
sugct,0.8282790000000001
sugp1,20.104011000000003
sugp2,12.7392069546
sugt1,136.19193
sulf1,20.771881699999998
sulf2,67.812589
sult1a1,0.1245444
sult1b1,0.08217189999999999
sult1c1,0.0
sult1c2,0.0
sult1c2-ps1,0.0
sult1c2-ps2,0.0
sult1d1,0.0377525
sult1e1,0.0
sult2a-ps1,0.0
sult2a-ps2,0.0
sult2a-ps3,0.0
sult2a-ps4,0.0
sult2a1,0.0
sult2a2,0.0
sult2a3,0.0
sult2a4,0.0
sult2a5,0.0
sult2a6,0.0
sult2a7,0.123448
sult2a8,0.312435
sult2b1,0.7080604
sult3a1,0.0
sult3a2,0.0
sult4a1,3.1069
sult5a1,1.904181
sult6b1,0.1461326
sult6b2,0.0284853
sumf1,57.98531
sumf2,46.31316
sumo1,240.16593500000002
sumo2,1034.779276
sumo3,254.379418
sun1,44.99171170000001
sun2,41.95592175
sun3,0.0484913
sun5,0.0
suox,4.4766
supt16,80.108086
supt20,28.1406385
supt20-ps,0.0
supt3,18.2676043
supt4a,168.446722
supt4b,0.512472
supt5,79.84458899999998
supt6,44.863477
supt7l,11.9619095
supv3l1,29.573009999999996
surf1,29.295875
surf2,28.620353
surf4,142.93486000000001
surf6,21.20045
susd1,9.58645
susd2,0.621125
susd3,0.6246976
susd4,7.74705
susd5,0.20916
susd6,17.980043199999994
suv39h1,45.33995000000001
suv39h2,28.290527
suz12,42.17336835
sv2a,1.901687
sv2b,0.23599
sv2c,0.2317145
sva,0.0
sval1,0.0
sval2,0.0
sval3,0.0
svbp,100.98336
svep1,8.2255966
svil,17.355955840875005
svip,4.8719600000000005
svop,1.2373565
svopl,0.309965
svs1,0.0108579
svs2,0.0
svs3a,0.0
svs3b,0.0
svs4,0.0
svs5,0.0
svs6,0.08077949999999999
swap70,29.785559400000004
swi5,385.665343
swsap1,10.9273
swt1,7.859891900000001
syap1,32.918867500000005
sybu,0.1763095
syce1,0.0
syce1l,0.0496578
syce2,59.57809
syce3,0.0
sycn,0.152361
sycp1,1.203259
sycp1-ps1,0.0
sycp2,0.05522015
sycp2l,0.0493092
sycp3,0.2741502
syde1,27.44945
syde2,8.822546377750003
syf2,34.907931000000005
syk,1.732014
sympk,100.1983313
syn1,5.7295750000000005
syn2,0.2390534400827953
syn3,0.30856075
syna,0.4824325
synb,0.240096
sync,0.39052695
syncrip,119.47265202
syndig1,0.6836939999999999
syndig1l,0.0360723
syne1,12.276442835
syne2,13.251955385
syne3,17.494535
syne4,4.432605000000001
syngap1,16.332522795000006
syngr1,3.387008
syngr2,73.55631200000002
syngr3,0.8350250000000001
syngr4,0.612527
synj1,12.888767424578006
synj2,17.23586445
synj2bp,13.377423749999998
synm,0.861808795059
synpo,49.70038395
synpo2,1.9564941000000002
synpo2l,5.2213599
synpr,0.42512130052476094
synrg,12.4580465
syp,4.0542442
sypl,58.7172585
sypl2,0.320626
sys1,38.929053
syt1,0.357562
syt10,0.0338976
syt11,21.828201
syt12,0.8290700000000001
syt13,3.06606
syt14,1.6506832999999999
syt15,0.0691538
syt16,0.170871
syt17,0.7762406
syt2,0.575248465471
syt3,0.8302149999999999
syt4,0.212359
syt5,2.045732
syt6,0.2456388
syt7,4.7632840000000005
syt8,0.4447739
syt9,2.3285431063
sytl1,0.6066831
sytl2,7.651234328414
sytl3,0.17489570000000002
sytl4,0.7358149999999999
sytl5,0.068605
syvn1,21.8695706695
szrd1,87.67654999999998
szt2,10.2477105
t,13.145052
t2,0.76342
taar1,0.0
taar2,0.0
taar3,0.0
taar4,0.0327931
taar5,0.0
taar6,0.0
taar7a,0.0
taar7b,0.0
taar7c-ps,0.0
taar7d,0.0
taar7e,0.0
taar7f,0.0
taar8a,0.0
taar8b,0.0331412
taar8c,0.0
taar9,0.0
tab1,13.9007555
tab2,46.11911555
tab3,6.0953374999999985
tac1,0.3346102
tac2,5.26658
tac4,0.011247
tacc1,7.413764800000001
tacc2,69.44921877375499
tacc3,106.7156226
taco1,13.6751
tacr1,0.0581448
tacr2,0.0
tacr3,0.0786005
tacstd2,1.54303
tada1,22.077168
tada2a,19.957962
tada2b,15.606364999999998
tada3,27.398509000000004
taf1,20.61696
taf10,333.82277999999997
taf11,56.45470600000001
taf12,33.05149
taf13,29.277490000000004
taf15,122.65609850000001
taf1a,7.156694
taf1b,14.974889999999998
taf1c,8.537256450000001
taf1d,60.482255200000004
taf2,20.8496756
taf3,11.7636681
taf4,11.841625
taf4b,2.0357250801685
taf5,10.1134
taf5l,30.741193
taf6,45.505690345530006
taf6l,34.198142957350505
taf7,11.4474
taf7l,0.049543300000000005
taf8,13.283640999999998
taf9,10.578600000000002
taf9b,3.062892
tagap,0.0686914
tagap1,10.3475
tagln,69.139388
tagln2,262.6129785
tagln3,24.9535
tal1,23.146476
tal2,3.31104
taldo1,246.76546749999997
tamm41,46.22777609999999
tanc1,21.517988350000003
tanc2,38.55932120000001
tango2,8.49365
tango6,6.630908
tank,21.3973624
taok1,10.16918
taok2,30.9710908
taok3,23.63416955
tap1,5.1654954233695
tap2,14.616682
tapbp,83.35329
tapbpl,10.09085
tapt1,22.5476715
tarbp1,3.15225
tarbp2,70.36086800000002
tardbp,494.54625420000013
tarm1,0.1347853
tars,81.398494
tars2,28.79392900000001
tarsl2,9.652042000000002
tas1r1,0.0525039
tas1r2,0.41320685
tas1r3,0.13478900000000002
tas2r102,0.0
tas2r103,0.0
tas2r104,0.0
tas2r105,0.0
tas2r106,0.0
tas2r107,0.0
tas2r108,0.034024
tas2r109,0.0
tas2r110,0.0
tas2r111-ps2,0.0
tas2r113,0.0
tas2r114,0.0
tas2r115,0.0
tas2r116,0.0
tas2r117,0.0
tas2r118,0.0
tas2r119,0.0
tas2r120,0.0
tas2r121,0.0
tas2r122,0.0
tas2r123,0.0
tas2r124,0.0
tas2r125,0.0
tas2r126,0.0
tas2r129,0.0
tas2r130,0.0
tas2r131,0.0
tas2r134,0.0
tas2r135,0.0132043
tas2r136,0.0
tas2r137,0.0
tas2r138,0.0
tas2r139,0.0
tas2r140,0.0
tas2r141-ps4,0.0
tas2r142-ps5,0.0
tas2r143,0.0
tas2r144,0.0
tas2r145-ps3,0.0
tas2r146-ps1,0.0
tasp1,10.0914425
tat,0.0
tatdn1,16.2239745
tatdn2,25.6999055
tatdn3,6.30810975
tax1bp1,75.24292310000001
tax1bp3,70.74533100000001
taz,15.267309
tbata,0.06709365
tbc1d1,17.29287458
tbc1d10a,21.330758000000003
tbc1d10b,33.188024
tbc1d10c,0.25805180108837
tbc1d12,6.699474499999999
tbc1d13,36.0326355
tbc1d14,16.566486427850002
tbc1d15,55.593782999999995
tbc1d16,17.007718999999998
tbc1d17,48.4957775
tbc1d19,19.008365500000004
tbc1d2,6.1299875
tbc1d20,40.2910725
tbc1d21,0.025056400000000003
tbc1d22a,12.17
tbc1d22b,12.3762985
tbc1d23,13.09891875
tbc1d24,10.835990386446225
tbc1d25,7.2271234999999985
tbc1d2b,18.6851005
tbc1d30,0.7792319000000001
tbc1d31,12.383823199999998
tbc1d32,2.602615
tbc1d4,4.635362988356949
tbc1d5,15.3294
tbc1d7,19.949345999999995
tbc1d8,2.9389632999999997
tbc1d8b,7.5556100000000015
tbc1d9,3.67308
tbc1d9b,39.204963
tbca,425.12480199999993
tbcb,125.24689
tbcc,55.8736
tbccd1,15.6539475
tbcd,38.8493225
tbce,12.197279199999999
tbcel,8.39492575
tbck,5.9340677
tbk1,24.127584544448947
tbkbp1,9.471682222999998
tbl1x,41.518927000000005
tbl1xr1,14.0042015
tbl2,13.939129999999999
tbl3,64.531199
tbp,29.91792
tbpl1,48.11231
tbpl2,0.0
tbr1,0.07544565
tbrg1,89.85880100000001
tbrg4,63.2369715
tbx1,7.990099000000002
tbx10,0.105976
tbx15,26.2406645
tbx18,8.654591499999999
tbx19,0.0
tbx2,6.29977
tbx20,2.7771951
tbx21,0.0122122
tbx22,0.0988894719
tbx3,10.477061
tbx4,2.9128800000000004
tbx5,2.4241316000000004
tbx6,2.97436
tbxa2r,1.890724
tbxas1,1.0734607
tc2n,0.0577954
tcaf1,49.362390600000005
tcaf2,5.826861999999998
tcaf3,0.00409869
tcaim,2.9450872500000003
tcam1,0.13562000000000002
tcap,1.77268
tcea1,124.363915
tcea1-ps1,0.160273
tcea2,3.775095
tcea3,3.6230230000000003
tceal1,3.625065
tceal3,8.948476
tceal5,8.460695
tceal6,1.33571
tceal7,1.18295648438
tceal8,189.35426200000003
tceal9,382.52336
tceanc,1.92386
tceanc2,35.118272999999995
tcerg1,36.590331299999995
tcerg1l,1.543717
tcf12,55.32410530000001
tcf15,32.0379
tcf19,66.01561500000001
tcf20,39.38471
tcf21,11.5533337
tcf23,0.00305301
tcf24,0.1719025
tcf25,129.33329299999997
tcf3,159.26511492500006
tcf4,40.843190457223976
tcf7,22.629839999999998
tcf7l1,24.41596
tcf7l2,16.072371184
tcfl5,3.5927230000000003
tchh,0.154556
tchhl1,0.0
tchp,8.559941100000001
tcim,6.877669999999998
tcirg1,53.610615
tcl1,0.0
tcl1b1,0.0
tcl1b2,0.0
tcl1b3,0.0
tcl1b4,0.0
tcl1b5,0.0
tcn2,12.390733587800002
tcof1,37.48186255
tcp1,443.77939950000007
tcp1-ps1,0.0
tcp10a,0.02087315
tcp10b,0.02162835
tcp10c,0.01810455
tcp11,0.2416587
tcp11l1,19.668885
tcp11l2,3.609205
tcp11x2,0.0151094
tcrg-c1,0.580741
tcrg-c2,1.079383
tcrg-c3,0.145419
tcrg-c4,0.09022310000000001
tcrg-v1,0.0
tcrg-v3,0.0
tcrg-v4,0.0
tcrg-v5,0.0
tcrg-v6,0.0
tcrg-v7,0.0
tcstv1,0.0
tcstv3,0.0
tcta,6.8275395
tcte1,0.06411649999999999
tcte2,2.9992210000000004
tcte3,0.744531
tctex1d1,0.40881009999999995
tctex1d2,34.712185500000004
tctex1d4,0.17955035
tctn1,5.4751355
tctn3,5.0828004999999985
tdg,93.8440267
tdg-ps,3.4722300000000006
tdgf1,0.59768
tdgf1-ps1,0.0
tdgf1-ps2,0.0
tdh,1.0119
tdo2,0.7936635000000001
tdp1,40.57215423668
tdp2,34.705609
tdpoz1,0.0
tdpoz2,0.0
tdpoz3,0.0
tdpoz4,0.0
tdpoz5,0.0
tdpx-ps1,0.470692
tdrd1,0.257498446
tdrd12,0.114702
tdrd3,12.95917
tdrd5,0.074363
tdrd6,0.00484971
tdrd7,14.645774499999998
tdrd9,0.261418
tdrkh,14.550424
tdrp,5.6921489
tead1,23.22712875
tead2,282.64165
tead3,27.873804250000006
tead4,42.14015500000001
tec,1.5307589373342938
tecpr1,9.737951235
tecpr2,3.6389094
tecr,322.38073250000014
tecrl,1.45504
tecta,0.10002923
tectb,0.0
tedc1,21.3125935
tedc2,12.899593
teddm1a,0.0105912
teddm1b,0.130589
teddm2,0.13474
teddm3,0.0
tef,27.320903
tefm,18.21888
tek,3.750908
tekt1,2.32249
tekt2,0.570793
tekt3,0.0
tekt4,0.0809939
tekt5,0.06955739999999999
telo2,14.6676856
ten1,36.8473215
tenm1,0.16009036999999998
tenm2,0.357235
tenm3,14.580160099999999
tenm4,7.675606499999999
tent2,21.854963
tent4a,16.550487679999996
tent4b,16.56020489
tent5a,0.398232
tent5b,7.798355000000001
tent5c,5.9427400000000015
tent5d,0.07004712500000003
tep1,8.349085000495874
tepp,0.0
tepsin,7.711521999999999
terb1,0.0842204
terb2,0.0
terf1,26.0587202
terf2,20.4926155
terf2ip,9.659881
tert,2.31492
tes,79.49198515
tes3-ps,1.218695
tesc,1.212607
tescl,0.0841471
tesk1,30.513959999999997
tesk2,7.1525432085
tesmin,0.1006103
tespa1,0.23257465
tet1,2.5617889400000005
tet2,3.23756505
tet3,7.1228085000000005
tex10,21.934593
tex101,0.0
tex11,0.036695947858
tex12,0.0
tex13a,0.024869400000000003
tex13b,0.028205450000000007
tex13c1,0.0
tex13c2,0.0
tex13c3,0.01735145
tex14,0.1216322
tex15,0.499954
tex16,0.3127101702
tex19.1,0.0180368
tex19.2,0.0151161
tex2,10.82408319
tex21,0.02367325
tex22,0.021793
tex24,0.0
tex26,1.401402
tex261,79.07863499999998
tex264,76.35540449999998
tex28,0.0
tex29,0.0972588
tex30,46.10765600000001
tex33,0.0372243
tex35,0.0454784
tex36,0.0
tex37,0.0448255
tex38,0.365603
tex43,0.17866340000000006
tex44,0.0
tex45,0.041974300000000006
tex46,0.0
tex47,0.0
tex48,0.0248237460615
tex50,0.0
tex52,0.2655225
tex9,8.8538753
tfam,68.6602
tfap2a,17.8477545
tfap2b,3.696022
tfap2c,1.5197105
tfap2d,0.035706800000000004
tfap2e,0.296109
tfap4,25.2275065
tfb1m,15.68096
tfb2m,27.906047499999996
tfcp2,10.167423900000003
tfcp2l1,0.173441
tfdp1,146.37259799999995
tfdp2,25.263576
tfe3,37.70264423
tfeb,5.4209185
tfec,0.228322
tff1,0.0
tff2,0.0
tff3,2.20471
tfg,59.5737565
tfip11,33.96327699999999
tfpi,12.8279802
tfpi2,0.7034480000000001
tfpt,20.635315
tfr2,2.6810013155
tfrc,113.5017043
tg,0.71112546
tgds,15.196761
tgfa,1.4454148999999998
tgfb1,51.863816749283494
tgfb1i1,46.268244
tgfb2,5.16969
tgfb3,29.3162
tgfbi,14.2389394
tgfbr1,35.092027
tgfbr2,21.874225000000006
tgfbr3,36.107833500000005
tgfbr3l,1.388543
tgfbrap1,12.81095895
tgif1,84.10425399999998
tgif1-ps,0.0
tgif2,57.985457
tgif2-ps1,0.0
tgif2-ps2,0.16053399999999998
tgif2lx1,0.0
tgif2lx2,0.0
tgm1,0.408851
tgm2,22.851497
tgm3,0.0604111
tgm4,0.8007066999999999
tgm5,0.023165900000000003
tgm6,0.00431888
tgm7,0.0
tgoln1,23.06845
tgs1,15.954213000000001
tgtp1,0.18810213
tgtp2,0.4521272
th,0.838585
tha1,1.4468525
thada,9.985182000000002
thap1,11.9444695
thap11,45.5439
thap12,50.47108
thap2,11.394623
thap3,14.7530435
thap4,43.375383
thap6,4.472333000000001
thap7,48.396104799999996
thap8,0.24659450000000002
thbd,48.40235
thbs1,61.343669999999996
thbs2,237.56047149999998
thbs3,17.984306
thbs4,4.118727
theg,0.00952275
thegl,0.0579811
them4,3.3405941999999995
them5,0.0112895
them6,10.6453
them7,0.513179
themis,0.0599994
themis2,0.0971645
themis3,0.011925
thg1l,22.010492000000006
thnsl1,4.36536
thnsl2,1.874559
thoc1,59.7871711
thoc2,17.176447279195003
thoc3,66.55821
thoc5,37.4537075
thoc6,37.441811
thoc7,171.98356700000005
thop1,56.387584999999994
thpo,0.451037
thra,47.647403000000004
thrap3,150.8120845
thrb,3.9488205
thrsp,0.13052940000000002
thsd1,2.508123
thsd4,3.2246487239464003
thsd7a,9.186155
thsd7b,0.5124734000000001
thtpa,10.9508
thumpd1,39.302209000000005
thumpd2,5.459230000000001
thumpd3,31.30772163502061
thy1,234.12228399999998
thyn1,114.4688378
tia1,29.92561205
tial1,61.73776779999999
tiam1,12.5106813128
tiam2,15.57039575
ticam1,8.864435
ticam2,0.21075300000000002
ticrr,8.22863635
tie1,6.3659894
tifa,4.861659999999999
tifab,0.10604780000000001
tigar,8.020869999999999
tigd2,10.40725
tigd3,2.94233
tigd4,0.00859236
tigd5,1.697385
tigit,0.33498249999999996
timd2,0.0320422
timd4,0.0
timeless,26.7306488
timm10,63.899428
timm10b,80.67487900000002
timm13,413.5167
timm17a,168.796423
timm17b,81.8789
timm21,64.461541
timm22,50.19029999999999
timm23,271.7672609999999
timm29,22.7211
timm44,50.38613780000001
timm50,112.13421000000001
timm8a1,82.9739
timm8a2,0.116135
timm8b,247.632
timm9,48.632419
timmdc1,30.752845
timp1,200.6826
timp2,488.8855
timp3,116.81698659999999
timp4,0.630308
tinag,0.149575
tinagl1,120.183654
tinf2,27.972091
tiparp,28.9702245
tipin,137.700073
tiprl,49.850617
tirap,11.1074035
tjap1,65.22987649999999
tjp1,24.710317000000003
tjp2,26.926339216084003
tjp3,1.7105599999999999
tk1,121.0565595
tk2,13.328058
tkfc,24.900913
tkt,256.9164638243
tktl1,0.015738299999999997
tktl2,0.0
tlcd1,17.616525
tlcd2,7.6642734999999975
tldc1,13.602863099999999
tldc2,0.0667673
tle1,32.571645399999994
tle2,10.961244700000002
tle3,38.2222
tle4,13.29190000702754
tle6,10.18071599
tlk1,41.2756055
tlk2,36.86650700000001
tll1,0.8207343
tll2,0.08170269999999999
tln1,77.52123789999997
tln2,10.018576
tlnrd1,58.87655
tlr1,0.3070724243916
tlr11,0.0
tlr12,0.291337
tlr13,0.0145105
tlr2,4.54999
tlr3,2.2956485
tlr4,23.34279865
tlr5,0.23600839999999998
tlr6,1.705876
tlr7,0.1586683
tlr8,0.0
tlr9,0.00853838
tlx1,1.9978200000000002
tlx2,0.7657959999999999
tlx3,1.46146
tm2d1,31.982960500000004
tm2d2,60.68508250000001
tm2d3,35.023143
tm4sf1,523.62077
tm4sf19,0.0224101
tm4sf20,0.00906205
tm4sf4,0.3022085
tm4sf5,0.4179285000000001
tm6sf1,4.9044817
tm6sf2,0.57743305
tm7sf2,35.96731645
tm7sf3,34.32915
tm9sf1,51.586940000846674
tm9sf2,65.09942000000001
tm9sf3,158.80314999999996
tm9sf4,45.987388391609834
tma16,13.657957000000001
tma7,722.1039599999999
tma7-ps,54.68025
tmbim1,40.30561950000001
tmbim4,95.7653265
tmbim6,304.26607025
tmbim7,0.0
tmc1,0.0220914
tmc2,0.0207069
tmc3,0.21225875
tmc4,2.9812579999999995
tmc4-ps,0.0
tmc5,0.204355
tmc6,13.031515000000002
tmc7,1.44397
tmc8,2.407512
tmcc1,10.2045526
tmcc2,25.34633535
tmcc3,8.570542535000001
tmco1,65.0989056
tmco2,0.0
tmco3,17.506103
tmco4,0.8861833972000001
tmco5,0.0824385
tmco5b,0.0
tmco6,9.5285981
tmed1,54.048174
tmed10,199.3385277
tmed10-ps,0.3142355
tmed11,0.0
tmed2,260.4050515
tmed3,55.177724
tmed4,54.1344
tmed5,42.317035
tmed6,0.32871300000000003
tmed7,73.808227
tmed8,6.462585000000002
tmed9,139.31371299999998
tmeff1,75.01510800000001
tmeff2,0.6703562000000001
tmem100,3.29034
tmem101,24.141527
tmem102,0.498929
tmem104,17.551189
tmem106a,11.469482500000002
tmem106b,108.2014249
tmem106c,45.38780850000001
tmem107,44.4203965
tmem108,7.1187352000000015
tmem109,85.75051000000002
tmem11,69.692085393
tmem110,21.30416
tmem114,0.138207
tmem115,22.79565
tmem116,1.21546465
tmem117,1.9273711
tmem119,37.7647765
tmem120a,62.815340000000006
tmem120b,6.787826000000001
tmem121,13.3721
tmem121b,0.6601739999999999
tmem123,53.051124
tmem125,0.788664
tmem126a,80.15958415000001
tmem126b,12.5418739
tmem127,27.736775
tmem128,40.7667434
tmem129,20.140810000000002
tmem130,0.399402
tmem131,32.084093849999995
tmem131l,16.475593699999994
tmem132a,52.87668860000001
tmem132b,0.167457
tmem132c,23.012521
tmem132d,0.236048
tmem132e,3.211634
tmem135,13.086430800000002
tmem136,2.918168
tmem138,20.4980215
tmem139,0.234192
tmem140,0.5198619999999999
tmem141,16.21152
tmem143,8.7227225
tmem144,1.20236
tmem145,0.2110529
tmem147,105.394424
tmem14a,2.66862
tmem14c,311.663
tmem150a,9.661670099999998
tmem150b,0.0661753
tmem150c,1.5842385
tmem151a,7.509067999999999
tmem151b,3.99403
tmem154,1.56280835
tmem156,0.07309299999999999
tmem158,21.3832
tmem159,11.24942245
tmem160,71.11188
tmem161a,34.11256251863845
tmem161b,3.6175247
tmem163,3.10822
tmem164,27.4236005
tmem165,54.4392756
tmem167,22.081576000000002
tmem167-ps1,0.0
tmem167-ps2,0.0
tmem167-ps3,0.0
tmem167b,22.7755
tmem168,30.1429865
tmem169,0.8048368
tmem17,4.88371
tmem170,4.4535300000000015
tmem170b,5.047180000000001
tmem171,0.1476134
tmem173,7.179192500000001
tmem174,0.013608000000000002
tmem175,10.481769
tmem176a,10.1999229
tmem176b,15.021993999999998
tmem177,5.69303
tmem178,2.27195
tmem178b,0.8420340000000001
tmem179,11.330875
tmem179b,28.81662
tmem18,9.665937
tmem181a,7.374446390699999
tmem181b-ps,2.3663540000000003
tmem181c-ps,0.164437
tmem182,0.27778
tmem183a,93.34010500000001
tmem184a,0.95562
tmem184b,52.723856000000005
tmem184c,38.51126900000001
tmem185a,24.593121
tmem185b,8.465292999999999
tmem186,8.83163
tmem189,23.7017937
tmem19,33.665447
tmem190,2.6615
tmem191c,3.277679
tmem192,41.29911405
tmem196,0.17851229999999998
tmem198,1.5330415000000002
tmem198b,19.6517975
tmem199,22.834068
tmem200a,7.1177595
tmem200b,4.63223
tmem200c,1.11397
tmem201,18.141638
tmem202,1.0561505
tmem203,22.26455
tmem204,2.724482
tmem205,17.6263082
tmem206,10.7782
tmem207,0.0224532
tmem208,44.85530350000001
tmem209,20.2123435015
tmem210,0.0
tmem211,0.0
tmem212,0.0
tmem213,0.189922
tmem214,42.53912900000001
tmem215,0.18832349999999998
tmem216,25.260286699999998
tmem217,0.163413
tmem218,5.28
tmem219,14.336953100000002
tmem220,0.996822
tmem221,0.17848599999999998
tmem222,42.19643800000001
tmem223,76.75399999999998
tmem225,0.0
tmem229a,0.734993
tmem229b,2.4609509999999997
tmem229b-ps,0.0
tmem230,41.691002000000005
tmem231,14.67958105
tmem232,0.0122843
tmem233,0.0
tmem234,200.4273415
tmem235,0.0172083
tmem236,0.05894415
tmem237,26.007985500000004
tmem238,24.912575
tmem238l,0.0
tmem239,0.0307332
tmem240,0.55178235
tmem241,3.3030565000000003
tmem242,133.66554000000002
tmem243,13.148856
tmem245,9.399862248889999
tmem246,5.095784
tmem247,0.0
tmem248,33.65807341
tmem249,0.0633537
tmem25,0.41863326
tmem251,10.9406
tmem252,1.74121
tmem253,1.2297865
tmem254a,3.9054227
tmem254b,27.4794827
tmem254c,21.5660747
tmem255a,2.7856716
tmem255b,0.106724
tmem256,242.189642
tmem258,207.22873
tmem259,87.79577100000002
tmem26,0.537593
tmem260,5.941220100000002
tmem262,0.33062600000000003
tmem263,35.94774
tmem265,3.90893
tmem266,0.7100666999999999
tmem267,20.2786395
tmem268,28.9024325
tmem269,0.0694359
tmem270,0.0
tmem273,0.075363
tmem274,0.111006
tmem28,3.68421
tmem29,18.550084700000006
tmem30a,44.97937
tmem30b,1.16248
tmem30c,0.06771895
tmem33,88.54850350000001
tmem35a,2.2402900000000003
tmem35b,3.905368
tmem37,3.22528
tmem38a,8.284559999999999
tmem38b,4.8584417
tmem39a,44.70790535
tmem39b,17.219210999999998
tmem40,1.492046
tmem41a,22.55697
tmem41b,72.65785100000001
tmem42,7.220195399999999
tmem43,58.35471
tmem44,5.370398000000002
tmem45a,9.3916485
tmem45a2,0.01249708
tmem45b,0.0577555
tmem47,28.2796
tmem50a,108.53915
tmem50b,15.989395499999999
tmem51,1.88117
tmem52,0.0
tmem52b,0.0209107
tmem53,13.496381099999999
tmem54,3.11554
tmem56,2.614737
tmem59,198.9943693
tmem59l,4.24545
tmem60,20.146703
tmem62,1.97463058
tmem63a,31.009247361849
tmem63b,35.5073845
tmem63c,0.01152057575
tmem64,17.22255
tmem65,40.172922
tmem67,2.85496335
tmem68,7.73973295
tmem69,14.514923000000001
tmem70,34.25815
tmem71,0.0501607
tmem72,1.92645
tmem74,0.622613
tmem74b,1.33416
tmem79,2.4248051
tmem8,1.2795343
tmem80,18.8910579
tmem81,2.321805
tmem82,0.615549
tmem86a,6.9076105000000005
tmem86b,4.72706
tmem87a,16.41895875
tmem87b,9.987260000000001
tmem88,17.9894
tmem88b,0.2105225
tmem89,0.0
tmem8b,2.1395995
tmem9,101.531662
tmem91,0.2614715
tmem92,0.02004882
tmem94,20.529447271144928
tmem95,0.490315
tmem97,107.51100000000001
tmem98,69.20495
tmem9b,25.220937
tmf1,26.66375
tmie,0.0967118
tmigd1,0.17903129999999998
tmigd3,0.130722422634
tmlhe,9.9056
tmod1,15.3660743
tmod2,3.9437326650000006
tmod3,33.705517900000004
tmod4,0.5348823501241861
tmpo,211.3208114
tmppe,2.9242600000000003
tmprss11a,0.04194455
tmprss11b,0.016490900000000003
tmprss11c,0.0
